"id","surface","confidence","kind","file","line","pointer","text"
"STR-1598","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","894","","Stop"
"STR-1599","renderer-ui","high","jsx-title","src/renderer/workbench/Composer.tsx","911","","중단하는 중…"
"STR-1600","renderer-ui","high","jsx-title","src/renderer/workbench/Composer.tsx","911","","진행 중인 턴 중단"
"STR-1601","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","912","","중단 중"
"STR-1602","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","912","","Stop"
"STR-1603","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","915","","대기열에 추가"
"STR-1604","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","915","","Send"
"STR-1605","renderer-ui","high","jsx-text","src/renderer/workbench/Composer.tsx","927","","대기열에 추가"
"STR-1606","renderer-candidate","medium","template","src/renderer/workbench/Composer.tsx","980","","${…} 작업 중 — 대기열에 쌓입니다"
"STR-1607","renderer-candidate","medium","template","src/renderer/workbench/Composer.tsx","980","","${…}에게…"
"STR-1608","renderer-ui","high","jsx-title","src/renderer/workbench/Composer.tsx","983","","중단하는 중…"
"STR-1609","renderer-ui","high","jsx-title","src/renderer/workbench/Composer.tsx","983","","진행 중인 턴 중단"
"STR-1610","renderer-candidate","medium","template","src/renderer/workbench/Composer.tsx","1008","","${…}가 작업 중 — 보내면 대기열에 쌓입니다"
"STR-1611","renderer-candidate","medium","template","src/renderer/workbench/Composer.tsx","1010","","${…}에게 메시지 보내기… (파일·폴더 끌어놓기 가능)"
"STR-1612","renderer-candidate","medium","template","src/renderer/workbench/Composer.tsx","1011","","${…}에게 메시지 보내기… (이미지·파일·폴더 끌어놓기 가능)"
"STR-1613","renderer-ui","high","jsx-title","src/renderer/workbench/Composer.tsx","1018","","멤버 멘션"
"STR-1614","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","1030","","놓은 자리에 파일·폴더가 붙습니다"
"STR-1615","renderer-candidate","medium","literal","src/renderer/workbench/Composer.tsx","1030","","이미지는 첨부되고, 파일·폴더는 놓은 자리에 붙습니다"
"STR-1616","renderer-candidate","medium","template","src/renderer/workbench/ContextDonut.tsx","62","","· 자동 압축 ${…}%"
"STR-1617","renderer-candidate","medium","literal","src/renderer/workbench/ContextDonut.tsx","62","","· 자동 압축 꺼짐"
"STR-1618","renderer-candidate","medium","template","src/renderer/workbench/ContextDonut.tsx","62","","컨텍스트 ${…} / ${…} 토큰 (${…}%)${…}"
"STR-1619","renderer-candidate","medium","template","src/renderer/workbench/ContextDonut.tsx","63","","컨텍스트 ${…} 토큰 (창 크기 미상)"
"STR-1620","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","6","","민감한 작업마다 확인"
"STR-1621","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","6","","default"
"STR-1622","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","6","","Default"
"STR-1623","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","7","","파일 편집 자동 승인"
"STR-1624","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","7","","Accept edits"
"STR-1625","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","8","","실행 전 계획만"
"STR-1626","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","9","","대부분 자동 진행"
"STR-1627","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","10","","추가 질문 없이 진행"
"STR-1628","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","11","","모든 권한 우회"
"STR-1629","renderer-candidate","medium","literal","src/renderer/workbench/controls.tsx","16","","Claude Code"
"STR-1630","renderer-candidate","medium","literal","src/renderer/workbench/copy.tsx","26","","복사"
"STR-1631","renderer-candidate","medium","literal","src/renderer/workbench/copy.tsx","41","","복사 실패 — 클립보드 접근이 거부되었습니다"
"STR-1632","renderer-candidate","medium","literal","src/renderer/workbench/copy.tsx","41","","복사됨"
"STR-1633","renderer-candidate","medium","literal","src/renderer/workbench/CursorPermissionControl.tsx","18","","Run Everything"
"STR-1634","renderer-ui","high","jsx-text","src/renderer/workbench/CursorPermissionControl.tsx","68","","Cursor mode &amp; approvals"
"STR-1635","renderer-ui","high","jsx-text","src/renderer/workbench/CursorPermissionControl.tsx","77","","Approval mode"
"STR-1636","renderer-ui","high","jsx-text","src/renderer/workbench/CursorPermissionControl.tsx","83","","Ask is read-only exploration."
"STR-1637","renderer-ui","high","jsx-text","src/renderer/workbench/CursorPermissionControl.tsx","84","","Plan analyzes and proposes a plan without edits."
"STR-1638","renderer-ui","high","jsx-text","src/renderer/workbench/CursorPermissionControl.tsx","85","","Run Everything force-allows tools unless explicitly denied."
"STR-1639","renderer-ui","high","jsx-aria-label","src/renderer/workbench/CursorPermissionControl.tsx","91","","Cursor mode and approvals"
"STR-1640","renderer-candidate","medium","literal","src/renderer/workbench/CursorPermissionControl.tsx","104","","Run all"
"STR-1641","renderer-ui","high","jsx-aria-label","src/renderer/workbench/CursorPermissionControl.tsx","109","","Cursor mode and approvals"
"STR-1642","renderer-candidate","medium","literal","src/renderer/workbench/EnvironmentBlock.tsx","51","","이 멤버를 실행하려면 먼저 환경을 준비해야 합니다."
"STR-1643","renderer-candidate","medium","template","src/renderer/workbench/EnvironmentBlock.tsx","66","","${…} 준비가 끝났습니다. 이제 대화할 수 있습니다."
"STR-1644","renderer-ui","high","jsx-text","src/renderer/workbench/EnvironmentBlock.tsx","71","","보내지 못한 메시지는 자동 전송하지 않았습니다. 아래 버튼으로 다시 보내세요."
"STR-1645","renderer-ui","high","jsx-text","src/renderer/workbench/EnvironmentBlock.tsx","88","","메시지 다시 보내기"
"STR-1646","renderer-ui","high","jsx-text","src/renderer/workbench/EnvironmentBlock.tsx","93","","환경 탭 열기"
"STR-1647","renderer-candidate","medium","literal","src/renderer/workbench/EnvironmentBlock.tsx","97","","다시 확인"
"STR-1648","renderer-candidate","medium","literal","src/renderer/workbench/EnvironmentBlock.tsx","97","","확인 중…"
"STR-1649","renderer-candidate","medium","literal","src/renderer/workbench/EnvironmentRemedies.tsx","78","","복사됨"
"STR-1650","renderer-candidate","medium","literal","src/renderer/workbench/EnvironmentRemedies.tsx","78","","진행 중…"
"STR-1651","renderer-ui","high","jsx-text","src/renderer/workbench/EnvironmentRemedies.tsx","98","","다른 방법"
"STR-1652","renderer-ui","high","jsx-text","src/renderer/workbench/EnvironmentRemedies.tsx","112","","자세히"
"STR-1653","renderer-candidate","medium","literal","src/renderer/workbench/FontPicker.tsx","79","","시스템 기본"
"STR-1654","renderer-ui","high","jsx-placeholder","src/renderer/workbench/FontPicker.tsx","99","","글꼴 이름 검색 · 설치 ${…}개"
"STR-1655","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","102","","설치된 글꼴을 읽는 중…"
"STR-1656","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","106","","아래는 추천 글꼴만 표시한 것입니다."
"STR-1657","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","123","","다람쥐 헌 쳇바퀴 Sphinx 0123"
"STR-1658","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","126","","추천"
"STR-1659","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","127","","미설치"
"STR-1660","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","128","","확인 불가"
"STR-1661","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","133","","’ 와(과) 일치하는 글꼴이 없습니다."
"STR-1662","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","135","","개 더 있습니다 — 검색어를 좁혀 주세요."
"STR-1663","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","139","","다람쥐 헌 쳇바퀴에 타고파 Sphinx of black quartz 0123"
"STR-1664","renderer-candidate","medium","literal","src/renderer/workbench/FontPicker.tsx","141","","설치된 글꼴"
"STR-1665","renderer-candidate","medium","literal","src/renderer/workbench/FontPicker.tsx","141","","OS 의 기본 글꼴을 그대로 사용"
"STR-1666","renderer-ui","high","jsx-text","src/renderer/workbench/FontPicker.tsx","145","","이 컴퓨터에 설치되어 있지 않아 대체 글꼴로 표시됩니다."
"STR-1667","renderer-candidate","medium","literal","src/renderer/workbench/FontPicker.tsx","167","","시스템 기본"
"STR-1668","renderer-candidate","medium","literal","src/renderer/workbench/FontPicker.tsx","167","","OS 의 기본 글꼴"
"STR-1669","renderer-candidate","medium","literal","src/renderer/workbench/GateReviewerControl.tsx","41","","리뷰어 모델"
"STR-1670","renderer-candidate","medium","literal","src/renderer/workbench/GateReviewerControl.tsx","42","","리뷰어 effort"
"STR-1671","renderer-ui","high","jsx-title","src/renderer/workbench/GateReviewerControl.tsx","80","","게이트 리뷰어 모델"
"STR-1672","renderer-ui","high","jsx-text","src/renderer/workbench/GateReviewerControl.tsx","82","","헤드리스 · 하네스 없음"
"STR-1673","renderer-candidate","medium","literal","src/renderer/workbench/GateReviewerControl.tsx","86","","선택"
"STR-1674","renderer-candidate","medium","literal","src/renderer/workbench/harnessLabel.ts","14","","Claude Code"
"STR-1675","renderer-candidate","medium","literal","src/renderer/workbench/harnessLabel.ts","16","","Cursor CLI"
"STR-1676","renderer-candidate","medium","literal","src/renderer/workbench/harnessLabel.ts","17","","Grok Build"
"STR-1677","renderer-candidate","medium","literal","src/renderer/workbench/HarnessPermissionControl.tsx","79","","default"
"STR-1678","renderer-ui","high","jsx-title","src/renderer/workbench/HarnessPermissionControl.tsx","96","","권한"
"STR-1679","renderer-ui","high","jsx-title","src/renderer/workbench/Markdown.tsx","63","","코드 복사"
"STR-1680","renderer-candidate","medium","template","src/renderer/workbench/Markdown.tsx","175","","파일을 열지 못했습니다: ${…}"
"STR-1681","renderer-ui","high","jsx-title","src/renderer/workbench/Markdown.tsx","180","","경로 복사"
"STR-1682","renderer-ui","high","jsx-title","src/renderer/workbench/Markdown.tsx","180","","링크 복사"
"STR-1683","renderer-ui","high","jsx-title","src/renderer/workbench/Markdown.tsx","189","","파일 탐색기에서 보기"
"STR-1684","renderer-ui","high","jsx-aria-label","src/renderer/workbench/Markdown.tsx","190","","파일 탐색기에서 보기"
"STR-1685","renderer-candidate","medium","template","src/renderer/workbench/Markdown.tsx","196","","파일 위치를 열지 못했습니다: ${…}"
"STR-1686","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","17","","연결됨"
"STR-1687","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","18","","연결 중"
"STR-1688","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","19","","실패"
"STR-1689","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","20","","인증 필요"
"STR-1690","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","21","","비활성화됨"
"STR-1691","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","22","","알 수 없음"
"STR-1692","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","140","","전체"
"STR-1693","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","141","","연결됨"
"STR-1694","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","142","","실패"
"STR-1695","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","143","","인증 필요"
"STR-1696","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","157","","MCP 서버"
"STR-1697","renderer-ui","high","jsx-title","src/renderer/workbench/McpModal.tsx","166","","모두 재연결"
"STR-1698","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","167","","모두 재연결"
"STR-1699","renderer-ui","high","jsx-title","src/renderer/workbench/McpModal.tsx","169","","닫기"
"STR-1700","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","189","","브라우저에서 열기"
"STR-1701","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","192","","인증 URL을 받지 못했습니다."
"STR-1702","renderer-ui","high","jsx-title","src/renderer/workbench/McpModal.tsx","194","","닫기"
"STR-1703","renderer-ui","high","jsx-placeholder","src/renderer/workbench/McpModal.tsx","202","","서버 검색…"
"STR-1704","renderer-ui","high","jsx-title","src/renderer/workbench/McpModal.tsx","203","","지우기"
"STR-1705","renderer-ui","high","jsx-title","src/renderer/workbench/McpModal.tsx","205","","새로고침"
"STR-1706","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","224","","불러오는 중…"
"STR-1707","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","230","","연결된 MCP 서버가 없습니다"
"STR-1708","renderer-candidate","medium","literal","src/renderer/workbench/McpModal.tsx","231","","~/.codex/config.toml 의 [mcp_servers.*] 에 서버를 추가하면 표시됩니다."
"STR-1709","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","234","","조건에 맞는 서버가 없습니다"
"STR-1710","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","256","","개 서버"
"STR-1711","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","258","","연결"
"STR-1712","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","259","","실패"
"STR-1713","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","260","","인증"
"STR-1714","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","262","","도구"
"STR-1715","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","264","","닫기"
"STR-1716","renderer-ui","high","jsx-text","src/renderer/workbench/McpModal.tsx","306","","로그인이 필요합니다 · 도구를 사용하려면 인증하세요"
