"id","surface","confidence","kind","file","line","pointer","text","suggested_text_ko"
"STR-1780","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","24","","off",""
"STR-1781","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","24","","Off",""
"STR-1782","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","38","","inherit",""
"STR-1783","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","49","","inherit",""
"STR-1784","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","49","","on",""
"STR-1785","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","54","","inherit",""
"STR-1786","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","80","","Message Gate",""
"STR-1787","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","82","","· 메시지 전달 전 심사","· 메시지 전달 전 검사"
"STR-1788","renderer-ui","high","jsx-title","src/renderer/workbench/MessageGateModal.tsx","86","","Close",""
"STR-1789","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","104","","inherit",""
"STR-1790","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","104","","파티 기본값을 따릅니다 · 현재",""
"STR-1791","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","105","","Off",""
"STR-1792","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","105","","On",""
"STR-1793","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","109","","통신 규칙",""
"STR-1794","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","110","","리뷰어가 이 규칙으로 심사합니다","리뷰어가 이 규칙에 따라 메시지를 검사합니다"
"STR-1795","renderer-ui","high","jsx-title","src/renderer/workbench/MessageGateModal.tsx","113","","파티 전역 규칙으로 되돌립니다",""
"STR-1796","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","114","","전역 규칙으로 되돌리기",""
"STR-1797","renderer-ui","high","jsx-placeholder","src/renderer/workbench/MessageGateModal.tsx","122","","예: 간결하게 보내세요. 오케스트레이터를 거치지 말고 담당 멤버에게 직접 소통하세요.","예: 간결하게 작성하세요. 오케스트레이터를 거치지 말고 담당 멤버와 직접 소통하세요."
"STR-1798","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","126","","규칙이 비어 있어",""
"STR-1799","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","126","","심사가 실행되지 않습니다",""
"STR-1800","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","129","","게이트가 꺼져 있어 이 멤버의 메시지는 심사 없이 전송됩니다.",""
"STR-1801","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","136","","리뷰어 모델 지정",""
"STR-1802","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","137","","끄면 에이전트 → Message Gate의 기본 모델을 사용합니다.","기능을 끄면 에이전트 → Message Gate의 기본 모델을 사용합니다."
"STR-1803","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","142","","설정 기본값 사용 ·",""
"STR-1804","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","145","","모델",""
"STR-1805","renderer-candidate","medium","literal","src/renderer/workbench/MessageGateModal.tsx","152","","변경 사항 없음",""
"STR-1806","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","151","","변경됨 — Apply 시 적용됩니다","변경됨 — Apply 선택 시 적용됩니다"
"STR-1807","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","154","","Cancel",""
"STR-1808","renderer-ui","high","jsx-text","src/renderer/workbench/MessageGateModal.tsx","155","","Apply",""
"STR-1809","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","294","","이미 하네스로 전달되어 앱에서 취소할 수 없는 메시지입니다",""
"STR-1810","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","296","","건 — 이미 넘어가 취소할 수 없습니다","건 — 이미 하네스로 전달되어 취소할 수 없습니다"
"STR-1811","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","296","","전달됨",""
"STR-1812","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","322","","합쳐서 한 번에 전송","병합하여 한 번에 전송"
"STR-1813","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","329","","${…}건을 모두 버립니다 — 한 번 더 누르면 실행됩니다","${…}건을 모두 취소합니다. 한 번 더 선택하면 실행됩니다"
"STR-1814","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","332","","한 번 더","다시 선택"
"STR-1815","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","335","","모두 취소",""
"STR-1816","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","344","","지금",""
"STR-1817","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","344","","턴을 끊고 이 메시지를 먼저 보냅니다","현재 턴을 중단하고 이 메시지를 우선 전송합니다"
"STR-1818","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","349","","삭제",""
"STR-1819","renderer-candidate","medium","literal","src/renderer/workbench/MessageQueue.tsx","351","","cancel",""
"STR-1820","renderer-candidate","medium","literal","src/renderer/workbench/MessageQueue.tsx","354","","send",""
"STR-1821","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","372","","놓으면","드롭 시"
"STR-1822","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","383","","펼쳐서 보기","내용 펼치기"
"STR-1823","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","394","","대기 중인 메시지를 모두 버립니다 — 되돌릴 수 없습니다","대기 중인 메시지를 모두 취소합니다. 이 작업은 되돌릴 수 없습니다"
"STR-1824","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","397","","건 버리기 · 한 번 더 클릭","건 취소 · 다시 선택"
"STR-1825","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","400","","모두 취소",""
"STR-1826","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","407","","전송할 때 대기열을 한 메시지로 합칩니다","전송 시 대기열의 메시지를 하나로 병합합니다"
"STR-1827","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","409","","합쳐서 한 번에","병합하여 한 번에"
"STR-1828","renderer-candidate","medium","literal","src/renderer/workbench/MessageQueue.tsx","414","","send",""
"STR-1829","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","424","","이 메시지와 합치기","이 메시지와 병합"
"STR-1830","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","430","","끌어서 순서 바꾸기 (↑ ↓ 로도 이동)","드래그하여 순서 변경(↑·↓ 키로도 이동)"
"STR-1831","renderer-ui","high","jsx-aria-label","src/renderer/workbench/MessageQueue.tsx","431","","${…}번째 — 끌어서 순서 바꾸기","${…}번째 — 드래그하여 순서 변경"
"STR-1832","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","447","","${…}가 보낸 메시지",""
"STR-1833","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","459","","턴을 끊고 이 메시지를 먼저 보냅니다 — 기다리면 뒤에 있던 메시지보다 앞서 나갑니다","현재 턴을 중단하고 이 메시지를 우선 전송합니다. 대기 중인 다른 메시지보다 먼저 전달됩니다"
"STR-1834","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","460","","지금 처리","우선 처리"
"STR-1835","renderer-ui","high","jsx-text","src/renderer/workbench/MessageQueue.tsx","463","","다음 차례",""
"STR-1836","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","471","","편집 — 입력창으로 되돌리기",""
"STR-1837","renderer-ui","high","jsx-title","src/renderer/workbench/MessageQueue.tsx","473","","대기열에서 삭제",""
"STR-1838","renderer-candidate","medium","literal","src/renderer/workbench/MessageQueue.tsx","476","","cancel",""
"STR-1839","renderer-candidate","medium","template","src/renderer/workbench/MessageQueue.tsx","531","","${…} is-merge-target is-shifting",""
"STR-1840","renderer-ui","high","jsx-title","src/renderer/workbench/MobileDrivingPill.tsx","46","","폰 연결 상태를 확인하지 못했습니다 — ${…} · 눌러서 다시 확인","모바일 기기 연결 상태를 확인할 수 없습니다 — ${…} · 선택하여 다시 확인"
"STR-1841","renderer-ui","high","jsx-text","src/renderer/workbench/MobileDrivingPill.tsx","50","","폰 상태 확인 불가","모바일 기기 상태 확인 불가"
"STR-1842","renderer-candidate","medium","template","src/renderer/workbench/MobileDrivingPill.tsx","64","","폰 ${…}대","모바일 기기 ${…}대"
"STR-1843","renderer-ui","high","jsx-title","src/renderer/workbench/MobileDrivingPill.tsx","85","","${…}이(가) 조작 중${…} · 눌러서 즉시 끊기","${…}이(가) 조작 중${…} · 선택하여 즉시 연결 해제"
"STR-1844","renderer-ui","high","jsx-title","src/renderer/workbench/MobileDrivingPill.tsx","86","","${…} 연결됨 · 눌러서 즉시 끊기","${…} 연결됨 · 선택하여 즉시 연결 해제"
"STR-1845","renderer-candidate","medium","template","src/renderer/workbench/MobileDrivingPill.tsx","92","","${…} 조작 중",""
"STR-1846","renderer-candidate","medium","literal","src/renderer/workbench/modelCatalogGroups.ts","125","","즐겨찾기",""
"STR-1847","renderer-candidate","medium","template","src/renderer/workbench/modelCatalogGroups.ts","189","","${…} / ${…} 일치",""
"STR-1848","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","97","","경량·고속",""
"STR-1849","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","97","","고성능",""
"STR-1850","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","97","","균형형",""
"STR-1851","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","97","","보조용",""
"STR-1852","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","97","","최상위 성능",""
"STR-1853","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","99","","무료 · 로컬",""
"STR-1854","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","99","","비용 낮음",""
"STR-1855","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","99","","비용 높음",""
"STR-1856","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","99","","비용 매우 높음",""
"STR-1857","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","99","","비용 보통",""
"STR-1858","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","100","","추론 모드 없음",""
"STR-1859","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","100","","추론 모드 지원",""
"STR-1860","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","121","","Apply",""
"STR-1861","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","210","","즐겨찾기를 저장하지 못했습니다.",""
"STR-1862","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","317","","턴이 시작된 뒤에는 하네스를 바꿀 수 없습니다 (새 세션 필요)",""
"STR-1863","renderer-ui","high","jsx-title","src/renderer/workbench/ModelCatalogModal.tsx","373","","Close",""
"STR-1864","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","380","","· 잠금 (턴 시작됨)",""
"STR-1865","renderer-ui","high","jsx-title","src/renderer/workbench/ModelCatalogModal.tsx","400","","다른 하네스",""
"STR-1866","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","407","","더보기",""
"STR-1867","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","412","","다른 하네스",""
"STR-1868","renderer-ui","high","jsx-aria-label","src/renderer/workbench/ModelCatalogModal.tsx","451","","모델 검색",""
"STR-1869","renderer-ui","high","jsx-placeholder","src/renderer/workbench/ModelCatalogModal.tsx","452","","모델·제공자 검색",""
"STR-1870","renderer-ui","high","jsx-title","src/renderer/workbench/ModelCatalogModal.tsx","456","","검색 지우기",""
"STR-1871","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","469","","&quot;와 일치하는 모델이 없습니다",""
"STR-1872","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","470","","검색 지우기",""
"STR-1873","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","479","","즐겨찾기",""
"STR-1874","renderer-ui","high","jsx-text","src/renderer/workbench/ModelCatalogModal.tsx","494","","사용 중",""
"STR-1875","renderer-candidate","medium","literal","src/renderer/workbench/ModelCatalogModal.tsx","539","","미지원",""
